"No.","Time","Source","Destination","Protocol","Length","Info"
"4164","34.926701","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"4174","34.931452","2a00:1450:400e:800::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1066","SETTINGS[0], WINDOW_UPDATE[0]"
"4177","34.933399","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:410::200a","HTTP2","125","PING[0]"
"4181","34.935423","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200e","HTTP2","125","PING[0]"
"4250","34.984752","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::2001","HTTP2","923","HEADERS[3]: GET /accounts/SetOSID?authuser=0&continue=https://drive.fife.usercontent.google.com/auth_warmup?pli%3D1%26authuser%3D0&osidt=ALWU2cv_8VuoWur12ds3snZxC-Pobw-DiRDBR0jS2_N9IRfujaaXmRL8Ypewq6FPSPoPHP5wrEjS39Ue3entMrKRArmLBIVTUREriAbiYMfNcUnyrsnmSWxo2WUMtzWcH5et6RceqlmN7T0HKPlY45ryG3qlabYMh4kqwW04xpJqa3FteC_FnFN-hNIgiT7CzJmnbzoe-zu1eKWZX6SjsESkMeIQh1CKfQYfACqwkb2U6IHYAvY40X7LKsqaGsCMkovn0nToF29Uu4a2_gUvS4eKSl9pSNe5E592QprOIRRmxSaoSrP6ZjObx-tSnlHsj_w69kGdUYyb7zVoeqv3hnpmD3lMTK4LyWndxrW3TBa18HOaReRGBXXfUxbWIzYbN7c9EULoTuI74Jdl26BNpzBvEOXS3So7FmoMwY3-cS7D4ES5B-CddsSVqu50DGPMmSV6qBjIAFipLobaO2_ztON6fJzFlNDDIYjck1_CAL4DMxRMRzvkryU&ifkv=ARZ0qKJT-zmnS9RgNZCxyIjp39qcSZpGI1yOOuHkB-_3eqchKvJWUT1U0UpyPgj_dItsD4dLvgg2"
"4256","34.989920","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:410::200a","TLSv1.3","607","Client Hello (SNI=ogads-pa.clients6.google.com)"
"4309","35.018763","2a00:1450:400e:80f::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"4310","35.018763","2a00:1450:400e:80f::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","777","HEADERS[3]: 302 Found"
"4311","35.019124","2a00:1450:400e:80f::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"4312","35.019125","2a00:1450:400e:80f::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"4314","35.022580","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::2001","HTTP2","125","PING[0]"
"4322","35.026241","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"4328","35.027689","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","419","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"4332","35.028115","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:410::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"4363","35.048375","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1070","SETTINGS[0], WINDOW_UPDATE[0]"
"4368","35.054342","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::2004","TLSv1.3","684","Client Hello (SNI=www.google.com)"
"4406","35.063464","2a00:1450:400e:80e::2004","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"4409","35.063948","2a00:1450:400e:80e::2004","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","911","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"4413","35.066369","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::2004","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"4509","35.228007","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","TLSv1.3","667","Client Hello (SNI=addons-pa.clients6.google.com)"
"4512","35.238956","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","Server Hello, Change Cipher Spec"
"4514","35.238957","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2836","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"4518","35.241981","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"4519","35.242141","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"4520","35.242361","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","522","HEADERS[1]: OPTIONS /$rpc/google.internal.apps.addons.v1.AddOnService/ListInstallations"
"4523","35.250197","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1072","SETTINGS[0], WINDOW_UPDATE[0]"
"4524","35.250197","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"4528","35.252721","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","117","SETTINGS[0]"
"4544","35.347426","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","491","HEADERS[1]: 200 OK"
"4545","35.347426","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[1]"
"4546","35.347426","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"4549","35.349707","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","125","PING[0]"
"4641","35.696745","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:809::200a","HTTP2","1697","HEADERS[3]: OPTIONS /v1/account?alt=protojson&fields=account.drive_for_desktop_settings.switchblade_psk%2Caccount.enterprise_settings.can_access_admin_console%2Caccount.metadata.backend_diagnostics.backend%2Caccount.metadata.gsuite_subscription_info.status%2Caccount.metadata.gsuite_subscription_info.trial_end_time_millis%2Caccount.metadata.gsuite_subscription_info.trial_millis_remaining%2Caccount.metadata.import_format%2Caccount.metadata.quota.bytes_limit%2Caccount.metadata.quota.bytes_remaining%2Caccount.metadata.quota.bytes_used_by_all_services%2Caccount.metadata.quota.bytes_used_by_user%2Caccount.metadata.quota.bytes_used_in_drive_trash_by_user%2Caccount.metadata.quota.grace_period_info.active%2Caccount.metadata.quota.grace_period_info.additional_quota_bytes%2Caccount.metadata.quota.grace_period_info.end_timestamp_millis%2Caccount.metadata.quota.individual_bytes_limit%2Caccount.metadata.quota.individual_usage_state%2Caccount.metadata.quota.quota_bytes_total%2Caccount.metadata.quota.quota_bytes_used%2Caccount.metadata.quota.quota_bytes_used_aggregate%2Caccount.metadata.quota.quota_bytes_used_in_trash%2Caccount.metadata.quota.quota_status%2Caccount.metadata.quota.quota_type%2Caccount.metadata.quota.service_usage.bytes_used%2Caccount.metadata.quota.service_usage.service_key%2Caccount.metadata.quota.usage_state%2Caccount.metadata.root_folder_id%2Caccount.metadata.target_audiences.audience_id%2Caccount.metadata.target_audiences.display_name%2Caccount.metadata.team_dashboard_capabilities.can_administer_team%2Caccount.metadata.team_dashboard_capabilities.can_manage_invites%2Caccount.search_settings.can_display_zero_state_search%2Caccount.shared_drives_settings.can_create_shared_drives%2Caccount.shared_drives_settings.can_interact_with_shared_drives%2Caccount.shared_drives_settings.can_migrate_to_shared_drives_as_admin%2Caccount.shared_drives_settings.has_shared_drives%2Caccount.storage_settings.can_buy_storage%2Caccount.user.email_from_account%2Caccount.user.focus_user_id%2Caccount.user.id%2Caccount.user_pref%2Caccount.view_settings.show_machine_root_view%2Caccount.workspace_settings.can_create_workspaces&key=AIzaSyD_InbmSFufIEps5UAt2NmB_3LvBH3Sz_8"
"4677","35.748058","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","239","HEADERS[3]: OPTIONS /$rpc/peoplestackwebexperiments.PeopleStackExperimentsService/GetExperimentFlags"
"4690","35.767356","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","179","HEADERS[3]: 200 OK"
"4691","35.767356","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"4692","35.767356","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"4696","35.769960","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","TLSv1.3","704","Client Hello (SNI=peoplestack-pa.clients6.google.com)"
"4697","35.770008","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","125","PING[0]"
"4708","35.805949","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"4713","35.807118","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","424","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"4718","35.808962","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"4719","35.809103","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"4720","35.809236","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","521","HEADERS[1]: OPTIONS /$rpc/peoplestack.PeopleStackAutocompleteService/Autocomplete"
"4724","35.827703","2a00:1450:4002:809::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","210","HEADERS[3]: 200 OK"
"4725","35.827703","2a00:1450:4002:809::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"4726","35.827703","2a00:1450:4002:809::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"4728","35.828609","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1082","SETTINGS[0], WINDOW_UPDATE[0]"
"4729","35.829447","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"4732","35.832347","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:809::200a","HTTP2","125","PING[0]"
"4736","35.832748","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","117","SETTINGS[0]"
"4745","35.854247","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","491","HEADERS[1]: 200 OK"
"4747","35.854247","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[1]"
"4749","35.854247","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"4754","35.857683","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","125","PING[0]"
"4862","35.914940","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:800::200a","HTTP2","174","HEADERS[3]: OPTIONS /$rpc/google.internal.waa.v1.Waa/Ping"
"4891","35.982672","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","TLSv1.3","640","Client Hello (SNI=peoplestack-pa.clients6.google.com)"
"5037","36.011968","2a00:1450:400e:800::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","158","HEADERS[3]: 200 OK"
"5038","36.011969","2a00:1450:400e:800::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"5039","36.011969","2a00:1450:400e:800::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"5066","36.022818","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:800::200a","HTTP2","125","PING[0]"
"5126","36.032267","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"5133","36.032378","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","425","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"5147","36.035967","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"5179","36.090856","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1082","SETTINGS[0], WINDOW_UPDATE[0]"
"5198","36.136537","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","TLSv1.3","674","Client Hello (SNI=passwordsleakcheck-pa.googleapis.com)"
"5202","36.167929","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"5204","36.167929","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","121","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"5208","36.177533","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"5209","36.177709","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"5210","36.179471","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","477","DATA[1]"
"5214","36.214881","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1086","SETTINGS[0], WINDOW_UPDATE[0]"
"5215","36.214881","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"5217","36.215160","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","117","SETTINGS[0]"
"5227","36.219698","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","320","HEADERS[1]: 403 Forbidden"
"5228","36.219698","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","591","DATA[1]"
"5229","36.219698","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","153","DATA[1]"
"5230","36.219698","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"5236","36.224239","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","125","PING[0]"
"5710","37.864618","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","TLSv1.3","653","Client Hello (SNI=ssl.gstatic.com)"
"5721","37.874388","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"5724","37.875235","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","946","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"5727","37.875598","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"5759","37.883281","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1044","SETTINGS[0], WINDOW_UPDATE[0]"
"5864","37.963920","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","703","HEADERS[3]: GET /offline/iframeapi?ouid=u66af4e3a6d6c3285&sa=9"
"5888","38.002010","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200e","TLSv1.3","603","Client Hello (SNI=contacts.google.com)"
"5894","38.011824","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","Server Hello, Change Cipher Spec"
"5895","38.011825","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3433","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"5898","38.014928","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200e","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"5900","38.015164","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200e","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"5901","38.015492","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200e","HTTP2","1928","HEADERS[1]: GET /widget/hovercard/v/2?origin=https%3A%2F%2Fdrive.google.com&usegapi=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.uvrmm4sgViM.O%2Fam%3DAAAC%2Fd%3D1%2Frs%3DAHpOoo_AfeXEgP9UD-iQrKiwqZLadQ_cBg%2Fm%3D__features__"
"5902","38.022936","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1052","SETTINGS[0], WINDOW_UPDATE[0]"
"5904","38.023051","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200e","HTTP2","117","SETTINGS[0]"
"5905","38.023105","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"5921","38.068855","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"5922","38.068856","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1202","HEADERS[1]: 200 OK"
"5925","38.069372","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"5926","38.069372","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"5929","38.070175","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","3257","DATA[1]"
"5931","38.070706","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"5932","38.070706","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1920","DATA[1]"
"5935","38.071469","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"5936","38.071469","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","324","DATA[1]"
"5939","38.071861","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","354","DATA[1]"
"5940","38.071861","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","349","DATA[1] (text/html)"
"5941","38.071861","2a00:1450:400e:80e::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"5945","38.072562","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200e","HTTP2","125","PING[0]"
"5950","38.079178","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200a","HTTP2","196","HEADERS[3]: GET /css2?family=Google+Sans+Text:wght@400;500;700"
"6001","38.092678","2a00:1450:400e:80e::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","205","HEADERS[3]: 200 OK"
"6002","38.092679","2a00:1450:400e:80e::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","812","DATA[3]"
"6003","38.092679","2a00:1450:400e:80e::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","350","DATA[3]"
"6004","38.092679","2a00:1450:400e:80e::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","233","DATA[3] (text/css)"
"6005","38.092679","2a00:1450:400e:80e::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"6050","38.097867","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80e::200a","HTTP2","125","PING[0]"
"6060","38.109712","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","402","HEADERS[3]: 302 Found"
"6061","38.109712","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","678","DATA[3]"
"6062","38.109712","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","225","DATA[3] (text/html)"
"6063","38.109712","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"6066","38.111063","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","121","RST_STREAM[3]"
"6067","38.111131","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","125","PING[0]"
"6186","38.166126","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","941","HEADERS[5]: GET /accounts/SetOSID?authuser=0&continue=https://docs.google.com/offline/iframeapi?ouid%3Du66af4e3a6d6c3285%26sa%3D9%26pli%3D1%26authuser%3D0&osidt=ALWU2ctkmYoxpbW1X7reHvH-1LMS4cMEZBPoJkuPxyIqfX3CmnA2WBD-4Uj7w3UST-LqId60FbHkP7HJ54sX8vWl467tO2KhcOTp9plNU36rmOI8uoQC-tiPZOH8ryvwcOoSZwq0EIvKv12pklPW6gsFoopJCWREhXObTqP1vupXBT0eesxeqyVF4fe2kPp4gaFErmnrCiwyFqk-GU-qJT2M7w21uIXgjHWMAOOuiCp_7Da6Krhzw7SZKQnPzt4BJZYWk4TTX1N2BaVtCcKvGSOnDM9LQKtq2a5oX45eD3SAydxwqz95YEs3J1eRyVV7vNoa-I7ado2cPK7TbsrSxc_7REAIWqF0iLCu_myi1weUOdjxMiulR_LDEbgG9quby_Rcu6U1mtN2ZiUi6nmq3hqs1Io6Dw8wNIx5rpGUmxT7QrnD1CrFa-LE7dtEWdfEy7K8BW4oAk6HjLJl83xHknnCvcA3Gd51AvOFQauCGlwV-9wk7iHbVa8&ifkv=ARZ0qKJJv9lC57GKRghVp02W6F6Izf_jAuk3W89LExcCePkd4yRfrwACepkL0z5uly3D1gQznRyq"
"6322","38.201620","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6323","38.201620","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","858","HEADERS[5]: 302 Found"
"6325","38.203015","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","121","RST_STREAM[5]"
"6326","38.203046","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[5]"
"6327","38.203046","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"6329","38.203109","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","125","PING[0]"
"6360","38.295178","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","TLSv1.3","669","Client Hello (SNI=signaler-pa.clients6.google.com)"
"6365","38.303913","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"6370","38.304831","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2838","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"6374","38.306560","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"6375","38.306661","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"6377","38.307271","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","507","HEADERS[1]: OPTIONS /punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ"
"6415","38.314407","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1076","SETTINGS[0], WINDOW_UPDATE[0]"
"6416","38.314407","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"6421","38.314628","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","117","SETTINGS[0]"
"6569","38.427954","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","470","HEADERS[1]: 200 OK"
"6570","38.427954","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[1]"
"6571","38.427954","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"6586","38.440985","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","125","PING[0]"
"6658","38.834845","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","TLSv1.3","652","Client Hello (SNI=ogs.google.com)"
"6660","38.843488","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"6663","38.844109","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2220","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"6666","38.846015","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"6667","38.846137","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"6668","38.846460","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","1829","HEADERS[1]: GET /u/0/widget/app?awwd=1&gm3=1&origin=https%3A%2F%2Fdrive.google.com&cn=app&pid=49&spid=49&hl=fr"
